Provider,Total_Inpatient_Claims,Total_Outpatient_Claims,Total_Claims,Unique_Beneficiaries,Avg_Inpatient_Reimbursement,Avg_Outpatient_Reimbursement,Total_Inpatient_Reimbursement,Total_Outpatient_Reimbursement,Avg_Claim_Duration,Avg_Length_of_Stay,Inpatient_Outpatient_Ratio,Number_of_States_Served,Number_of_Counties_Served,PotentialFraud
PRV56908,1.0,1.0,2.0,2,5000.0,60.0,5000.0,60.0,0.0,0.0,1.0,1,1,No
PRV56909,3.0,4.0,7.0,6,5666.666666666667,397.5,17000.0,1590.0,5.0,5.0,0.75,1,2,No
PRV56910,4.0,1.0,5.0,5,9300.0,60.0,37200.0,60.0,3.25,3.25,4.0,1,1,No
PRV56912,7.0,0.0,7.0,7,12857.142857142857,0.0,90000.0,0.0,5.285714285714286,5.285714285714286,7.0,1,3,No
PRV56914,6.0,0.0,6.0,6,11666.666666666666,0.0,70000.0,0.0,7.333333333333333,7.333333333333333,6.0,1,2,No
PRV56915,4.0,0.0,4.0,4,7725.0,0.0,30900.0,0.0,5.75,5.75,4.0,1,1,No
PRV56916,11.0,0.0,11.0,10,10336.363636363636,0.0,113700.0,0.0,4.2727272727272725,4.2727272727272725,11.0,1,3,No
PRV56917,2.0,6.0,8.0,7,6500.0,313.3333333333333,13000.0,1880.0,3.5,3.5,0.3333333333333333,1,3,No
PRV56918,7.0,0.0,7.0,7,20285.714285714286,0.0,142000.0,0.0,11.571428571428571,11.571428571428571,7.0,1,5,Yes
PRV56919,0.0,2.0,2.0,2,0.0,15.0,0.0,30.0,0.0,0.0,0.0,2,2,No
PRV56920,0.0,1.0,1.0,1,0.0,80.0,0.0,80.0,0.0,0.0,0.0,1,1,No
PRV56923,0.0,41.0,41.0,27,0.0,147.0731707317073,0.0,6030.0,0.0,0.0,0.0,1,2,No
PRV56926,0.0,1.0,1.0,1,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1,1,No
PRV56928,0.0,32.0,32.0,28,0.0,204.0625,0.0,6530.0,0.0,0.0,0.0,1,3,No
PRV56929,0.0,45.0,45.0,32,0.0,170.44444444444446,0.0,7670.0,0.0,0.0,0.0,1,2,No
PRV56930,0.0,24.0,24.0,19,0.0,278.3333333333333,0.0,6680.0,0.0,0.0,0.0,1,1,No
PRV56931,0.0,21.0,21.0,17,0.0,314.76190476190476,0.0,6610.0,0.0,0.0,0.0,1,2,No
PRV56932,0.0,9.0,9.0,8,0.0,90.0,0.0,810.0,0.0,0.0,0.0,1,1,No
PRV56933,0.0,12.0,12.0,12,0.0,388.3333333333333,0.0,4660.0,0.0,0.0,0.0,1,2,No
PRV56934,0.0,6.0,6.0,6,0.0,75.0,0.0,450.0,0.0,0.0,0.0,1,1,No
PRV56935,0.0,24.0,24.0,15,0.0,549.5833333333334,0.0,13190.0,0.0,0.0,0.0,1,2,No
PRV56937,0.0,5.0,5.0,5,0.0,62.0,0.0,310.0,0.0,0.0,0.0,1,1,No
PRV56938,0.0,22.0,22.0,21,0.0,174.54545454545453,0.0,3840.0,0.0,0.0,0.0,1,2,No
PRV56939,0.0,16.0,16.0,15,0.0,317.5,0.0,5080.0,0.0,0.0,0.0,1,1,No
PRV56941,0.0,21.0,21.0,20,0.0,203.8095238095238,0.0,4280.0,0.0,0.0,0.0,1,1,No
PRV56942,0.0,24.0,24.0,23,0.0,290.0,0.0,6960.0,0.0,0.0,0.0,1,2,No
PRV56944,0.0,3.0,3.0,3,0.0,60.0,0.0,180.0,0.0,0.0,0.0,1,1,No
PRV56945,0.0,57.0,57.0,41,0.0,375.43859649122805,0.0,21400.0,0.0,0.0,0.0,1,2,No
PRV56946,0.0,2.0,2.0,1,0.0,60.0,0.0,120.0,0.0,0.0,0.0,1,1,No
PRV56947,0.0,3.0,3.0,3,0.0,193.33333333333334,0.0,580.0,0.0,0.0,0.0,1,1,No
PRV56948,0.0,3.0,3.0,3,0.0,223.33333333333334,0.0,670.0,0.0,0.0,0.0,1,2,No
PRV56949,0.0,104.0,104.0,43,0.0,307.3076923076923,0.0,31960.0,0.0,0.0,0.0,1,1,No
PRV56950,0.0,3.0,3.0,3,0.0,380.0,0.0,1140.0,0.0,0.0,0.0,1,1,No
PRV56951,0.0,19.0,19.0,8,0.0,272.10526315789474,0.0,5170.0,0.0,0.0,0.0,1,2,No
PRV56953,0.0,20.0,20.0,19,0.0,143.5,0.0,2870.0,0.0,0.0,0.0,1,1,No
PRV56954,0.0,20.0,20.0,19,0.0,145.5,0.0,2910.0,0.0,0.0,0.0,1,1,No
PRV56956,0.0,5.0,5.0,5,0.0,562.0,0.0,2810.0,0.0,0.0,0.0,1,1,No
PRV56957,0.0,138.0,138.0,108,0.0,321.7391304347826,0.0,44400.0,0.0,0.0,0.0,1,1,No
PRV56958,0.0,13.0,13.0,12,0.0,383.0769230769231,0.0,4980.0,0.0,0.0,0.0,1,1,No
PRV56960,0.0,8.0,8.0,8,0.0,317.5,0.0,2540.0,0.0,0.0,0.0,1,1,No
PRV56963,0.0,6.0,6.0,6,0.0,240.0,0.0,1440.0,0.0,0.0,0.0,1,1,No
PRV56964,0.0,5.0,5.0,5,0.0,200.0,0.0,1000.0,0.0,0.0,0.0,1,2,No
PRV56965,0.0,3.0,3.0,3,0.0,216.66666666666666,0.0,650.0,0.0,0.0,0.0,1,2,No
PRV56966,0.0,2.0,2.0,2,0.0,120.0,0.0,240.0,0.0,0.0,0.0,1,1,No
PRV56967,0.0,91.0,91.0,79,0.0,279.56043956043953,0.0,25440.0,0.0,0.0,0.0,1,1,No
PRV56969,0.0,1.0,1.0,1,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1,1,No
PRV56970,0.0,2.0,2.0,2,0.0,105.0,0.0,210.0,0.0,0.0,0.0,1,1,No
PRV56971,0.0,4.0,4.0,4,0.0,100.0,0.0,400.0,0.0,0.0,0.0,1,1,No
PRV56972,0.0,48.0,48.0,45,0.0,495.0,0.0,23760.0,0.0,0.0,0.0,1,1,No
PRV56973,0.0,17.0,17.0,17,0.0,307.05882352941177,0.0,5220.0,0.0,0.0,0.0,1,1,No
PRV56974,0.0,1.0,1.0,1,0.0,80.0,0.0,80.0,0.0,0.0,0.0,1,1,No
PRV56976,0.0,6.0,6.0,6,0.0,323.3333333333333,0.0,1940.0,0.0,0.0,0.0,1,1,No
PRV56977,0.0,8.0,8.0,8,0.0,130.0,0.0,1040.0,0.0,0.0,0.0,1,2,No
PRV56978,0.0,120.0,120.0,97,0.0,200.25,0.0,24030.0,0.0,0.0,0.0,2,2,No
PRV56980,0.0,17.0,17.0,17,0.0,180.58823529411765,0.0,3070.0,0.0,0.0,0.0,2,6,No
PRV56981,0.0,7.0,7.0,7,0.0,101.42857142857143,0.0,710.0,0.0,0.0,0.0,1,1,No
PRV56982,0.0,24.0,24.0,21,0.0,394.5833333333333,0.0,9470.0,0.0,0.0,0.0,1,2,No
PRV56984,0.0,3.0,3.0,3,0.0,260.0,0.0,780.0,0.0,0.0,0.0,1,1,No
PRV56985,0.0,17.0,17.0,17,0.0,114.11764705882354,0.0,1940.0,0.0,0.0,0.0,1,1,No
PRV56986,0.0,2.0,2.0,2,0.0,155.0,0.0,310.0,0.0,0.0,0.0,1,1,No
PRV56987,0.0,7.0,7.0,7,0.0,172.85714285714286,0.0,1210.0,0.0,0.0,0.0,1,1,No
PRV56988,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No
PRV56989,0.0,2.0,2.0,2,0.0,55.0,0.0,110.0,0.0,0.0,0.0,1,1,No
PRV56990,0.0,55.0,55.0,11,0.0,151.27272727272728,0.0,8320.0,0.0,0.0,0.0,1,1,No
PRV56991,0.0,15.0,15.0,15,0.0,442.6666666666667,0.0,6640.0,0.0,0.0,0.0,1,2,No
PRV56992,0.0,2.0,2.0,2,0.0,50.0,0.0,100.0,0.0,0.0,0.0,1,1,No
PRV56993,0.0,24.0,24.0,24,0.0,225.0,0.0,5400.0,0.0,0.0,0.0,1,2,No
PRV56995,0.0,10.0,10.0,10,0.0,433.0,0.0,4330.0,0.0,0.0,0.0,1,1,No
PRV56996,0.0,11.0,11.0,11,0.0,185.45454545454547,0.0,2040.0,0.0,0.0,0.0,1,1,No
PRV56997,0.0,25.0,25.0,24,0.0,87.2,0.0,2180.0,0.0,0.0,0.0,1,1,No
PRV56998,0.0,2.0,2.0,2,0.0,165.0,0.0,330.0,0.0,0.0,0.0,1,1,No
PRV56999,0.0,8.0,8.0,8,0.0,293.75,0.0,2350.0,0.0,0.0,0.0,1,1,No
PRV57000,0.0,61.0,61.0,55,0.0,310.0,0.0,18910.0,0.0,0.0,0.0,1,1,No
PRV57002,0.0,50.0,50.0,49,0.0,209.0,0.0,10450.0,0.0,0.0,0.0,1,1,No
PRV57004,0.0,123.0,123.0,93,0.0,271.869918699187,0.0,33440.0,0.0,0.0,0.0,1,1,No
PRV57005,0.0,2.0,2.0,2,0.0,155.0,0.0,310.0,0.0,0.0,0.0,1,1,No
PRV57006,0.0,105.0,105.0,61,0.0,386.2857142857143,0.0,40560.0,0.0,0.0,0.0,1,3,No
PRV57010,0.0,57.0,57.0,56,0.0,423.3333333333333,0.0,24130.0,0.0,0.0,0.0,1,1,No
PRV57011,0.0,17.0,17.0,16,0.0,221.1764705882353,0.0,3760.0,0.0,0.0,0.0,1,3,No
PRV57013,0.0,41.0,41.0,31,0.0,381.7073170731707,0.0,15650.0,0.0,0.0,0.0,1,1,No
PRV57014,0.0,76.0,76.0,46,0.0,225.92105263157896,0.0,17170.0,0.0,0.0,0.0,1,2,No
PRV57015,0.0,44.0,44.0,39,0.0,521.1363636363636,0.0,22930.0,0.0,0.0,0.0,1,1,No
PRV57016,16.0,0.0,16.0,15,12350.0,0.0,197600.0,0.0,7.625,7.625,16.0,1,2,No
PRV57017,23.0,0.0,23.0,21,11569.565217391304,0.0,266100.0,0.0,5.3478260869565215,5.3478260869565215,23.0,1,7,Yes
PRV57018,24.0,9.0,33.0,31,13833.333333333334,76.66666666666667,332000.0,690.0,5.458333333333333,5.458333333333333,2.6666666666666665,1,11,Yes
PRV57020,6.0,0.0,6.0,6,8833.333333333334,0.0,53000.0,0.0,4.5,4.5,6.0,2,4,No
PRV57021,14.0,0.0,14.0,12,9785.714285714286,0.0,137000.0,0.0,6.428571428571429,6.428571428571429,14.0,1,1,Yes
PRV57023,15.0,0.0,15.0,15,11533.333333333334,0.0,173000.0,0.0,5.933333333333334,5.933333333333334,15.0,1,3,No
PRV57024,9.0,0.0,9.0,9,14744.444444444445,0.0,132700.0,0.0,7.0,7.0,9.0,1,2,No
PRV57025,17.0,32.0,49.0,45,8117.64705882353,207.5,138000.0,6640.0,5.705882352941177,5.705882352941177,0.53125,1,5,Yes
PRV57030,16.0,41.0,57.0,53,11812.5,385.609756097561,189000.0,15810.0,5.375,5.375,0.3902439024390244,2,6,Yes
PRV57031,15.0,137.0,152.0,145,10733.333333333334,310.94890510948903,161000.0,42600.0,3.2666666666666666,3.2666666666666666,0.10948905109489052,1,8,No
PRV57033,17.0,36.0,53.0,49,11882.35294117647,425.8333333333333,202000.0,15330.0,7.235294117647059,7.235294117647059,0.4722222222222222,1,3,No
PRV57034,21.0,43.0,64.0,63,8761.904761904761,282.09302325581393,184000.0,12130.0,4.809523809523809,4.809523809523809,0.4883720930232558,1,4,No
PRV57036,0.0,20.0,20.0,20,0.0,435.0,0.0,8700.0,0.0,0.0,0.0,1,2,No
PRV57038,0.0,33.0,33.0,33,0.0,191.21212121212122,0.0,6310.0,0.0,0.0,0.0,1,2,No
PRV57039,0.0,5.0,5.0,4,0.0,182.0,0.0,910.0,0.0,0.0,0.0,1,2,No
PRV57041,0.0,26.0,26.0,21,0.0,198.84615384615384,0.0,5170.0,0.0,0.0,0.0,1,5,No
PRV57043,0.0,1.0,1.0,1,0.0,50.0,0.0,50.0,0.0,0.0,0.0,1,1,No
PRV57046,0.0,97.0,97.0,56,0.0,296.8041237113402,0.0,28790.0,0.0,0.0,0.0,2,9,No
PRV57047,0.0,16.0,16.0,16,0.0,258.125,0.0,4130.0,0.0,0.0,0.0,1,2,No
PRV57048,0.0,5.0,5.0,5,0.0,44.0,0.0,220.0,0.0,0.0,0.0,1,1,No
PRV57049,18.0,4.0,22.0,22,14777.777777777777,140.0,266000.0,560.0,4.888888888888889,4.888888888888889,4.5,1,5,Yes
PRV57051,0.0,3.0,3.0,3,0.0,490.0,0.0,1470.0,0.0,0.0,0.0,1,1,No
PRV57052,0.0,13.0,13.0,13,0.0,593.8461538461538,0.0,7720.0,0.0,0.0,0.0,1,1,No
PRV57053,0.0,23.0,23.0,16,0.0,495.6521739130435,0.0,11400.0,0.0,0.0,0.0,1,2,No
PRV57054,0.0,27.0,27.0,18,0.0,192.22222222222223,0.0,5190.0,0.0,0.0,0.0,1,7,No
PRV57056,0.0,10.0,10.0,10,0.0,125.0,0.0,1250.0,0.0,0.0,0.0,1,2,No
PRV57057,0.0,26.0,26.0,10,0.0,406.15384615384613,0.0,10560.0,0.0,0.0,0.0,1,3,No
PRV57058,0.0,29.0,29.0,8,0.0,362.7586206896552,0.0,10520.0,0.0,0.0,0.0,1,3,No
PRV57059,0.0,9.0,9.0,9,0.0,472.22222222222223,0.0,4250.0,0.0,0.0,0.0,1,2,No
PRV57061,0.0,1.0,1.0,1,0.0,100.0,0.0,100.0,0.0,0.0,0.0,1,1,No
PRV57062,0.0,58.0,58.0,42,0.0,276.2068965517241,0.0,16020.0,0.0,0.0,0.0,1,6,No
PRV57063,0.0,1.0,1.0,1,0.0,40.0,0.0,40.0,0.0,0.0,0.0,1,1,No
PRV57067,0.0,18.0,18.0,13,0.0,169.44444444444446,0.0,3050.0,0.0,0.0,0.0,1,3,No
PRV57069,2.0,0.0,2.0,2,2000.0,0.0,4000.0,0.0,4.5,4.5,2.0,1,2,No
PRV57072,4.0,0.0,4.0,4,7500.0,0.0,30000.0,0.0,5.5,5.5,4.0,1,3,No
PRV57073,10.0,0.0,10.0,9,10800.0,0.0,108000.0,0.0,5.7,5.7,10.0,1,2,No
PRV57074,7.0,0.0,7.0,7,8428.57142857143,0.0,59000.0,0.0,4.857142857142857,4.857142857142857,7.0,1,3,No
PRV57075,2.0,0.0,2.0,2,8000.0,0.0,16000.0,0.0,3.5,3.5,2.0,1,2,No
PRV57076,2.0,0.0,2.0,2,5000.0,0.0,10000.0,0.0,6.0,6.0,2.0,1,1,No
PRV57077,3.0,0.0,3.0,2,9666.666666666666,0.0,29000.0,0.0,3.0,3.0,3.0,1,1,No
PRV57078,10.0,0.0,10.0,9,7500.0,0.0,75000.0,0.0,6.2,6.2,10.0,1,3,No
PRV57080,1.0,0.0,1.0,1,57000.0,0.0,57000.0,0.0,35.0,35.0,1.0,1,1,No
PRV57081,37.0,0.0,37.0,34,11189.18918918919,0.0,414000.0,0.0,7.72972972972973,7.72972972972973,37.0,2,2,No
PRV57082,5.0,0.0,5.0,5,20000.0,0.0,100000.0,0.0,4.2,4.2,5.0,2,3,No
PRV57084,7.0,1.0,8.0,8,8857.142857142857,40.0,62000.0,40.0,5.428571428571429,5.428571428571429,7.0,1,2,No
PRV57085,5.0,0.0,5.0,5,8400.0,0.0,42000.0,0.0,4.6,4.6,5.0,1,2,No
PRV57086,6.0,0.0,6.0,6,8833.333333333334,0.0,53000.0,0.0,6.0,6.0,6.0,1,2,No
PRV57087,4.0,0.0,4.0,4,7750.0,0.0,31000.0,0.0,3.5,3.5,4.0,1,1,No
PRV57088,6.0,4.0,10.0,10,8333.333333333334,147.5,50000.0,590.0,11.333333333333334,11.333333333333334,1.5,1,1,No
PRV57089,3.0,0.0,3.0,3,7000.0,0.0,21000.0,0.0,8.666666666666666,8.666666666666666,3.0,2,2,No
PRV57091,4.0,0.0,4.0,3,11500.0,0.0,46000.0,0.0,5.75,5.75,4.0,1,1,No
PRV57092,2.0,0.0,2.0,2,3500.0,0.0,7000.0,0.0,9.5,9.5,2.0,1,2,No
PRV57093,1.0,0.0,1.0,1,5000.0,0.0,5000.0,0.0,7.0,7.0,1.0,1,1,No
PRV57094,3.0,0.0,3.0,3,16000.0,0.0,48000.0,0.0,20.0,20.0,3.0,1,1,No
PRV57096,11.0,0.0,11.0,11,14545.454545454546,0.0,160000.0,0.0,5.909090909090909,5.909090909090909,11.0,1,1,Yes
PRV57097,3.0,0.0,3.0,3,7000.0,0.0,21000.0,0.0,2.6666666666666665,2.6666666666666665,3.0,1,3,No
PRV57098,49.0,0.0,49.0,47,10000.0,0.0,490000.0,0.0,6.224489795918367,6.224489795918367,49.0,1,3,No
PRV57099,0.0,14.0,14.0,13,0.0,460.0,0.0,6440.0,0.0,0.0,0.0,2,7,No
PRV57100,0.0,25.0,25.0,18,0.0,303.2,0.0,7580.0,0.0,0.0,0.0,4,5,No
PRV57101,30.0,233.0,263.0,211,9886.666666666666,313.6480686695279,296600.0,73080.0,7.5,7.5,0.12875536480686695,12,31,No
PRV57102,4.0,12.0,16.0,16,15500.0,120.83333333333333,62000.0,1450.0,9.0,9.0,0.3333333333333333,3,9,No
PRV57103,29.0,2020.0,2049.0,804,10517.241379310344,290.9752475247525,305000.0,587770.0,4.172413793103448,4.172413793103448,0.014356435643564357,18,38,Yes
PRV57104,10.0,125.0,135.0,61,13300.0,229.04,133000.0,28630.0,7.9,7.9,0.08,2,5,Yes
PRV57105,0.0,4.0,4.0,3,0.0,135.0,0.0,540.0,0.0,0.0,0.0,3,3,No
PRV57107,0.0,13.0,13.0,12,0.0,416.15384615384613,0.0,5410.0,0.0,0.0,0.0,4,6,No
PRV57108,5.0,44.0,49.0,45,12000.0,299.3181818181818,60000.0,13170.0,4.0,4.0,0.11363636363636363,4,12,No
PRV57109,6.0,80.0,86.0,78,11666.666666666666,209.875,70000.0,16790.0,4.333333333333333,4.333333333333333,0.075,5,15,No
PRV57110,1.0,18.0,19.0,19,15000.0,101.66666666666667,15000.0,1830.0,11.0,11.0,0.05555555555555555,5,12,No
PRV57112,30.0,130.0,160.0,134,8300.333333333334,286.2307692307692,249010.0,37210.0,6.3,6.3,0.23076923076923078,3,13,No
PRV57113,2.0,5.0,7.0,7,14000.0,70.0,28000.0,350.0,6.0,6.0,0.4,2,4,No
PRV57115,1.0,11.0,12.0,12,10000.0,368.1818181818182,10000.0,4050.0,2.0,2.0,0.09090909090909091,1,6,No
PRV57116,0.0,7.0,7.0,7,0.0,84.28571428571429,0.0,590.0,0.0,0.0,0.0,2,5,No
PRV57117,67.0,123.0,190.0,140,7731.3432835820895,279.4308943089431,518000.0,34370.0,5.835820895522388,5.835820895522388,0.5447154471544715,3,9,Yes
PRV57118,0.0,13.0,13.0,10,0.0,190.76923076923077,0.0,2480.0,0.0,0.0,0.0,1,4,No
PRV57119,0.0,5.0,5.0,4,0.0,266.0,0.0,1330.0,0.0,0.0,0.0,2,3,No
PRV57120,13.0,35.0,48.0,46,13692.307692307691,258.57142857142856,178000.0,9050.0,4.153846153846154,4.153846153846154,0.37142857142857144,7,15,No
PRV57121,3.0,35.0,38.0,16,8333.333333333334,299.14285714285717,25000.0,10470.0,9.0,9.0,0.08571428571428572,1,4,No
PRV57122,1.0,13.0,14.0,13,8000.0,164.6153846153846,8000.0,2140.0,3.0,3.0,0.07692307692307693,2,4,No
PRV57124,9.0,49.0,58.0,55,11111.111111111111,141.6326530612245,100000.0,6940.0,7.666666666666667,7.666666666666667,0.1836734693877551,7,17,No
PRV57125,0.0,370.0,370.0,154,0.0,259.3243243243243,0.0,95950.0,0.0,0.0,0.0,5,9,No
PRV57126,10.0,33.0,43.0,42,7700.0,170.3030303030303,77000.0,5620.0,4.3,4.3,0.30303030303030304,7,19,No
PRV57127,8.0,14.0,22.0,22,9625.0,323.57142857142856,77000.0,4530.0,4.125,4.125,0.5714285714285714,5,13,No
PRV57128,0.0,60.0,60.0,56,0.0,335.5,0.0,20130.0,0.0,0.0,0.0,2,8,No
PRV57129,32.0,250.0,282.0,244,10568.75,237.16,338200.0,59290.0,5.5625,5.5625,0.128,11,35,No
PRV57130,0.0,3.0,3.0,2,0.0,86.66666666666667,0.0,260.0,0.0,0.0,0.0,2,2,No
PRV57131,0.0,2.0,2.0,1,0.0,440.0,0.0,880.0,0.0,0.0,0.0,1,1,No
PRV57132,0.0,9.0,9.0,4,0.0,437.77777777777777,0.0,3940.0,0.0,0.0,0.0,2,3,No
PRV57133,0.0,14.0,14.0,4,0.0,117.85714285714286,0.0,1650.0,0.0,0.0,0.0,1,1,No
PRV57134,0.0,16.0,16.0,15,0.0,179.375,0.0,2870.0,0.0,0.0,0.0,2,5,No
PRV57136,0.0,43.0,43.0,26,0.0,191.62790697674419,0.0,8240.0,0.0,0.0,0.0,1,6,No
PRV57137,0.0,43.0,43.0,21,0.0,232.32558139534885,0.0,9990.0,0.0,0.0,0.0,1,5,No
PRV57138,0.0,6.0,6.0,6,0.0,580.0,0.0,3480.0,0.0,0.0,0.0,1,4,No
PRV57139,0.0,16.0,16.0,13,0.0,359.375,0.0,5750.0,0.0,0.0,0.0,2,2,No
PRV57140,0.0,2.0,2.0,2,0.0,225.0,0.0,450.0,0.0,0.0,0.0,1,2,No
PRV57141,15.0,2.0,17.0,14,11666.666666666666,265.0,175000.0,530.0,7.066666666666666,7.066666666666666,7.5,1,3,No
PRV57142,0.0,12.0,12.0,7,0.0,564.1666666666666,0.0,6770.0,0.0,0.0,0.0,2,3,No
PRV57143,0.0,1.0,1.0,1,0.0,100.0,0.0,100.0,0.0,0.0,0.0,1,1,No
PRV57144,8.0,0.0,8.0,8,8750.0,0.0,70000.0,0.0,6.125,6.125,8.0,1,2,No
PRV57145,4.0,0.0,4.0,4,17500.0,0.0,70000.0,0.0,4.5,4.5,4.0,1,1,No
PRV57146,9.0,0.0,9.0,9,11444.444444444445,0.0,103000.0,0.0,5.222222222222222,5.222222222222222,9.0,1,2,No
PRV57147,0.0,12.0,12.0,12,0.0,346.6666666666667,0.0,4160.0,0.0,0.0,0.0,1,4,No
PRV57148,15.0,68.0,83.0,66,11738.666666666666,363.97058823529414,176080.0,24750.0,3.466666666666667,3.466666666666667,0.22058823529411764,6,9,No
PRV57149,0.0,143.0,143.0,129,0.0,191.53846153846155,0.0,27390.0,0.0,0.0,0.0,8,14,No
PRV57150,0.0,166.0,166.0,123,0.0,223.85542168674698,0.0,37160.0,0.0,0.0,0.0,7,12,No
PRV57151,0.0,515.0,515.0,231,0.0,328.2135922330097,0.0,169030.0,0.0,0.0,0.0,8,26,No
PRV57152,0.0,400.0,400.0,383,0.0,256.2,0.0,102480.0,0.0,0.0,0.0,15,40,No
PRV57153,0.0,94.0,94.0,92,0.0,315.8510638297872,0.0,29690.0,0.0,0.0,0.0,6,18,No
PRV57154,0.0,52.0,52.0,39,0.0,281.34615384615387,0.0,14630.0,0.0,0.0,0.0,5,9,No
PRV57156,0.0,215.0,215.0,105,0.0,328.2325581395349,0.0,70570.0,0.0,0.0,0.0,5,11,No
PRV57157,16.0,140.0,156.0,90,9687.5,253.28571428571428,155000.0,35460.0,5.75,5.75,0.11428571428571428,5,10,No
PRV57158,30.0,241.0,271.0,138,11233.333333333334,309.5850622406639,337000.0,74610.0,6.033333333333333,6.033333333333333,0.12448132780082988,6,14,Yes
PRV57159,0.0,228.0,228.0,118,0.0,273.2894736842105,0.0,62310.0,0.0,0.0,0.0,4,8,No
PRV57160,0.0,101.0,101.0,97,0.0,363.86138613861385,0.0,36750.0,0.0,0.0,0.0,4,12,No
PRV57161,0.0,6.0,6.0,6,0.0,246.66666666666666,0.0,1480.0,0.0,0.0,0.0,2,4,No
PRV57162,7.0,97.0,104.0,51,23285.714285714286,336.9072164948454,163000.0,32680.0,9.571428571428571,9.571428571428571,0.07216494845360824,1,1,Yes
PRV57165,3.0,34.0,37.0,32,11333.333333333334,168.23529411764707,34000.0,5720.0,6.333333333333333,6.333333333333333,0.08823529411764706,3,15,No
PRV57166,29.0,122.0,151.0,128,8206.896551724138,464.75409836065575,238000.0,56700.0,5.379310344827586,6.344827586206897,0.23770491803278687,8,32,Yes
PRV57167,0.0,238.0,238.0,102,0.0,273.52941176470586,0.0,65100.0,0.0,0.0,0.0,1,17,Yes
PRV57168,0.0,75.0,75.0,67,0.0,495.2,0.0,37140.0,0.0,0.0,0.0,4,12,No
PRV57169,17.0,14.0,31.0,26,9294.117647058823,277.14285714285717,158000.0,3880.0,5.0588235294117645,5.0588235294117645,1.2142857142857142,3,15,No
PRV57170,0.0,579.0,579.0,232,0.0,290.77720207253884,0.0,168360.0,0.0,0.0,0.0,5,31,Yes
PRV57171,3.0,188.0,191.0,66,2333.3333333333335,253.67021276595744,7000.0,47690.0,2.6666666666666665,2.6666666666666665,0.015957446808510637,2,17,No
PRV57172,88.0,1672.0,1760.0,605,10172.727272727272,293.6004784688995,895200.0,490900.0,5.863636363636363,5.863636363636363,0.05263157894736842,4,55,Yes
PRV57173,96.0,1129.0,1225.0,938,10541.666666666666,278.48538529672277,1012000.0,314410.0,5.770833333333333,5.770833333333333,0.08503100088573959,18,103,Yes
PRV57174,12.0,42.0,54.0,48,6083.333333333333,545.952380952381,73000.0,22930.0,3.8333333333333335,3.8333333333333335,0.2857142857142857,2,14,No
PRV57175,0.0,78.0,78.0,76,0.0,417.94871794871796,0.0,32600.0,0.0,0.0,0.0,10,28,No
PRV57176,4.0,127.0,131.0,105,7300.0,254.48818897637796,29200.0,32320.0,2.5,2.5,0.031496062992125984,7,18,No
PRV57177,73.0,491.0,564.0,257,9986.301369863013,243.11608961303463,729000.0,119370.0,5.027397260273973,5.027397260273973,0.14867617107942974,2,20,Yes
PRV57179,26.0,180.0,206.0,140,11153.846153846154,263.6666666666667,290000.0,47460.0,5.961538461538462,5.961538461538462,0.14444444444444443,3,32,Yes
PRV57181,0.0,121.0,121.0,48,0.0,263.7190082644628,0.0,31910.0,0.0,0.0,0.0,1,12,No
PRV57182,5.0,71.0,76.0,63,11400.0,281.6901408450704,57000.0,20000.0,5.6,5.6,0.07042253521126761,1,7,No
PRV57183,0.0,52.0,52.0,45,0.0,253.26923076923077,0.0,13170.0,0.0,0.0,0.0,3,12,No
PRV57184,2.0,113.0,115.0,75,16000.0,309.3805309734513,32000.0,34960.0,7.5,7.5,0.017699115044247787,2,8,No
PRV57185,7.0,179.0,186.0,102,16571.428571428572,231.2849162011173,116000.0,41400.0,7.142857142857143,7.142857142857143,0.03910614525139665,1,9,Yes
PRV57186,0.0,42.0,42.0,36,0.0,282.3809523809524,0.0,11860.0,0.0,0.0,0.0,4,9,No
PRV57187,0.0,114.0,114.0,98,0.0,307.10526315789474,0.0,35010.0,0.0,0.0,0.0,8,23,No
PRV57188,5.0,16.0,21.0,18,8200.0,423.75,41000.0,6780.0,3.2,3.2,0.3125,2,8,No
PRV57189,4.0,252.0,256.0,127,14250.0,219.484126984127,57000.0,55310.0,11.75,11.75,0.015873015873015872,6,38,Yes
PRV57190,0.0,83.0,83.0,63,0.0,287.34939759036143,0.0,23850.0,0.0,0.0,0.0,6,17,No
PRV57191,185.0,1315.0,1500.0,784,11135.135135135135,277.13307984790873,2060000.0,364430.0,6.097297297297297,6.091891891891892,0.14068441064638784,16,44,Yes
PRV57192,0.0,407.0,407.0,185,0.0,341.2776412776413,0.0,138900.0,0.0,0.0,0.0,2,14,No
PRV57193,0.0,393.0,393.0,171,0.0,263.40966921119593,0.0,103520.0,0.0,0.0,0.0,10,25,No
PRV57194,2.0,28.0,30.0,26,11000.0,80.71428571428571,22000.0,2260.0,4.0,4.0,0.07142857142857142,1,9,No
PRV57196,10.0,58.0,68.0,42,8700.0,135.0,87000.0,7830.0,5.0,5.0,0.1724137931034483,2,6,No
PRV57197,8.0,92.0,100.0,50,12250.0,190.65217391304347,98000.0,17540.0,8.75,8.75,0.08695652173913043,1,5,No
