Provider,Total_Inpatient_Claims,Total_Outpatient_Claims,Total_Claims,Unique_Beneficiaries,Avg_Inpatient_Reimbursement,Avg_Outpatient_Reimbursement,Total_Inpatient_Reimbursement,Total_Outpatient_Reimbursement,Avg_Claim_Duration,Avg_Length_of_Stay,Inpatient_Outpatient_Ratio,Number_of_States_Served,Number_of_Counties_Served,AveragePatientAge,PercentageMalePatients,PercentageFemalePatients,AveragePartACoverage,AveragePartBCoverage,AlzheimerPatientPercentage,HeartFailurePatientPercentage,KidneyDiseasePatientPercentage,CancerPatientPercentage,COPDPatientPercentage,DepressionPatientPercentage,DiabetesPatientPercentage,IschemicHeartDiseasePercentage,OsteoporosisPatientPercentage,RheumatoidArthritisPatientPercentage,StrokePatientPercentage,AverageAnnualInpatientReimbursement,AverageAnnualOutpatientReimbursement,AverageAnnualInpatientDeductible,AverageAnnualOutpatientDeductible,AverageDeductiblePaidPerClaim,NumberOfUniqueDiagnosisCodes,NumberOfUniqueProcedureCodes,NumberOfUniqueAttendingPhysicians,NumberOfUniqueOperatingPhysicians,NumberOfUniqueOtherPhysicians,PotentialFraud
PRV57386,0.0,1.0,1.0,1,0.0,300.0,0.0,300.0,0.0,0.0,0.0,1,1,72.0,100.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,11500.0,1000.0,1068.0,530.0,0.0,2.0,0.0,1,0.0,1.0,No
PRV57388,0.0,9.0,9.0,7,0.0,184.44444444444446,0.0,1660.0,0.0,0.0,0.0,1,2,74.28571428571429,0.0,100.0,12.0,12.0,14.285714285714285,57.14285714285714,42.857142857142854,42.857142857142854,28.57142857142857,14.285714285714285,57.14285714285714,71.42857142857143,28.57142857142857,57.14285714285714,0.0,5201.428571428572,2461.4285714285716,610.2857142857143,974.2857142857143,11.11111111111111,29.0,0.0,3,2.0,2.0,No
PRV57389,0.0,6.0,6.0,4,0.0,635.0,0.0,3810.0,0.0,0.0,0.0,1,2,75.0,0.0,100.0,12.0,12.0,25.0,50.0,50.0,75.0,25.0,0.0,75.0,75.0,0.0,50.0,0.0,6352.5,3155.0,534.0,887.5,0.0,16.0,0.0,2,1.0,1.0,No
PRV57390,0.0,55.0,55.0,42,0.0,197.0909090909091,0.0,10840.0,0.0,0.0,0.0,2,4,73.64285714285714,47.61904761904761,52.38095238095239,12.0,11.714285714285714,45.23809523809524,57.14285714285714,33.33333333333333,11.904761904761903,28.57142857142857,38.095238095238095,66.66666666666666,78.57142857142857,30.952380952380953,16.666666666666664,9.523809523809524,5171.190476190476,1477.857142857143,406.85714285714283,474.04761904761904,3.4545454545454546,115.0,0.0,1,1.0,1.0,No
PRV57391,0.0,19.0,19.0,13,0.0,251.57894736842104,0.0,4780.0,0.0,0.0,0.0,1,1,74.07692307692308,46.15384615384615,53.84615384615385,12.0,11.923076923076923,15.384615384615385,61.53846153846154,53.84615384615385,7.6923076923076925,30.76923076923077,46.15384615384615,46.15384615384615,76.92307692307693,38.46153846153847,38.46153846153847,7.6923076923076925,4340.0,1606.1538461538462,564.6153846153846,448.46153846153845,0.0,58.0,0.0,1,1.0,1.0,No
PRV57392,0.0,2.0,2.0,2,0.0,35.0,0.0,70.0,0.0,0.0,0.0,1,2,77.0,50.0,50.0,12.0,12.0,50.0,100.0,50.0,0.0,100.0,50.0,100.0,100.0,0.0,0.0,0.0,0.0,8555.0,0.0,2315.0,0.0,4.0,0.0,2,0.0,0.0,No
PRV57393,0.0,5.0,5.0,5,0.0,560.0,0.0,2800.0,0.0,0.0,0.0,2,3,73.8,80.0,20.0,12.0,12.0,40.0,80.0,0.0,60.0,60.0,80.0,40.0,60.0,40.0,60.0,0.0,600.0,2744.0,213.6,768.0,0.0,24.0,0.0,2,1.0,0.0,No
PRV57394,0.0,16.0,16.0,15,0.0,414.375,0.0,6630.0,0.0,0.0,0.0,1,4,70.13333333333334,40.0,60.0,12.0,12.0,20.0,40.0,40.0,26.666666666666668,20.0,46.666666666666664,60.0,66.66666666666666,20.0,33.33333333333333,6.666666666666667,541.3333333333334,2015.3333333333333,142.4,532.0,0.0,39.0,0.0,5,1.0,5.0,No
PRV57396,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,66.0,0.0,100.0,12.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,3960.0,0.0,1000.0,0.0,3.0,0.0,1,1.0,1.0,No
PRV57397,7.0,0.0,7.0,7,9285.714285714286,0.0,65000.0,0.0,2.7142857142857144,2.7142857142857144,7.0,1,2,73.0,57.14285714285714,42.857142857142854,12.0,12.0,14.285714285714285,42.857142857142854,28.57142857142857,14.285714285714285,42.857142857142854,71.42857142857143,100.0,85.71428571428571,14.285714285714285,28.57142857142857,0.0,14500.0,345.7142857142857,1678.2857142857142,74.28571428571429,1068.0,44.0,6.0,1,2.0,0.0,No
PRV57398,3.0,0.0,3.0,3,16866.666666666668,0.0,50600.0,0.0,2.6666666666666665,2.6666666666666665,3.0,1,2,55.666666666666664,33.33333333333333,66.66666666666666,12.0,12.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,0.0,33.33333333333333,66.66666666666666,66.66666666666666,33.33333333333333,0.0,33.33333333333333,18546.666666666668,183.33333333333334,1424.0,410.0,1068.0,15.0,2.0,1,1.0,1.0,No
PRV57399,1.0,0.0,1.0,1,57000.0,0.0,57000.0,0.0,15.0,17.0,1.0,1,1,58.0,100.0,0.0,12.0,12.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,58500.0,1320.0,1068.0,250.0,1068.0,9.0,1.0,1,1.0,1.0,No
PRV57400,8.0,0.0,8.0,6,8375.0,0.0,67000.0,0.0,4.125,4.125,8.0,1,1,74.16666666666667,50.0,50.0,12.0,12.0,50.0,50.0,50.0,33.33333333333333,33.33333333333333,66.66666666666666,100.0,83.33333333333334,16.666666666666664,50.0,16.666666666666664,14850.0,888.3333333333334,1780.0,358.3333333333333,1068.0,59.0,4.0,3,2.0,2.0,No
PRV57401,8.0,0.0,8.0,8,8125.0,0.0,65000.0,0.0,6.0,6.0,8.0,1,2,76.25,25.0,75.0,12.0,12.0,62.5,50.0,37.5,0.0,37.5,37.5,87.5,100.0,37.5,37.5,25.0,11742.5,1261.25,1468.5,396.25,1068.0,56.0,10.0,1,1.0,0.0,No
PRV57402,0.0,1.0,1.0,1,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1,1,71.0,0.0,100.0,12.0,12.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,1.0,0.0,1,1.0,0.0,No
PRV57403,15.0,0.0,15.0,13,11466.666666666666,0.0,172000.0,0.0,7.466666666666667,7.466666666666667,15.0,2,5,72.6923076923077,61.53846153846154,38.46153846153847,12.0,12.0,53.84615384615385,61.53846153846154,46.15384615384615,15.384615384615385,46.15384615384615,61.53846153846154,76.92307692307693,92.3076923076923,15.384615384615385,46.15384615384615,23.076923076923077,16568.46153846154,776.9230769230769,1478.7692307692307,258.46153846153845,1068.0,100.0,12.0,5,4.0,5.0,No
PRV57404,9.0,37.0,46.0,43,6888.888888888889,331.0810810810811,62000.0,12250.0,8.11111111111111,8.11111111111111,0.24324324324324326,4,17,69.48837209302326,30.23255813953488,69.76744186046511,12.0,11.953488372093023,30.23255813953488,51.162790697674424,55.81395348837209,13.953488372093023,37.2093023255814,48.837209302325576,72.09302325581395,62.7906976744186,25.581395348837212,23.25581395348837,18.6046511627907,5597.906976744186,2608.8372093023254,811.7209302325581,690.9302325581396,191.86666666666667,139.0,6.0,28,15.0,13.0,No
PRV57405,0.0,32.0,32.0,27,0.0,177.8125,0.0,5690.0,0.0,0.0,0.0,3,6,75.25925925925925,33.33333333333333,66.66666666666666,12.0,11.666666666666666,37.03703703703704,40.74074074074074,29.629629629629626,22.22222222222222,25.925925925925924,44.44444444444444,59.25925925925925,81.48148148148148,22.22222222222222,22.22222222222222,3.7037037037037033,1908.5185185185185,1826.2962962962963,316.44444444444446,496.6666666666667,3.125,73.0,0.0,23,6.0,11.0,No
PRV57406,46.0,22.0,68.0,58,10630.434782608696,748.1818181818181,489000.0,16460.0,4.6521739130434785,4.6521739130434785,2.090909090909091,2,12,74.01724137931035,39.6551724137931,60.3448275862069,12.0,11.689655172413794,48.275862068965516,67.24137931034483,51.724137931034484,17.24137931034483,39.6551724137931,43.103448275862064,79.3103448275862,82.75862068965517,34.48275862068966,39.6551724137931,10.344827586206897,10126.206896551725,2484.655172413793,1073.1724137931035,610.5172413793103,717.3134328358209,253.0,23.0,18,7.0,10.0,No
PRV57407,0.0,217.0,217.0,103,0.0,289.6774193548387,0.0,62860.0,0.0,0.0,0.0,3,11,70.72815533980582,44.66019417475729,55.33980582524271,11.883495145631068,11.941747572815533,31.06796116504854,50.48543689320388,31.06796116504854,13.592233009708737,22.330097087378643,33.980582524271846,59.22330097087378,61.165048543689316,32.038834951456316,26.21359223300971,5.825242718446602,3846.4077669902913,1440.0970873786407,331.80582524271847,454.07766990291265,3.0414746543778803,381.0,0.0,18,14.0,18.0,No
PRV57408,0.0,55.0,55.0,50,0.0,157.27272727272728,0.0,8650.0,0.0,0.0,0.0,5,17,74.46,42.0,57.99999999999999,12.0,12.0,38.0,62.0,46.0,10.0,24.0,46.0,66.0,80.0,36.0,34.0,10.0,4470.2,2202.8,443.2,591.96,2.0,128.0,2.0,42,13.0,18.0,No
PRV57409,24.0,47.0,71.0,64,8583.333333333334,268.51063829787233,206000.0,12620.0,6.0,5.958333333333333,0.5106382978723404,3,11,70.359375,40.625,59.375,12.0,12.0,39.0625,59.375,53.125,15.625,29.6875,32.8125,62.5,68.75,26.5625,25.0,12.5,7009.21875,2435.78125,750.9375,669.03125,361.01408450704224,231.0,14.0,40,18.0,15.0,Yes
PRV57410,0.0,241.0,241.0,125,0.0,239.46058091286307,0.0,57710.0,0.0,0.0,0.0,1,7,70.592,47.199999999999996,52.800000000000004,12.0,12.0,36.8,55.2,32.800000000000004,15.2,28.799999999999997,36.8,64.0,73.6,33.6,31.2,8.0,3646.96,1805.12,416.48,497.024,2.2821576763485476,351.0,0.0,20,12.0,8.0,No
PRV57411,0.0,29.0,29.0,27,0.0,295.17241379310343,0.0,8560.0,0.0,0.0,0.0,3,10,72.48148148148148,29.629629629629626,70.37037037037037,12.0,12.0,22.22222222222222,70.37037037037037,22.22222222222222,11.11111111111111,22.22222222222222,51.85185185185185,51.85185185185185,70.37037037037037,29.629629629629626,25.925925925925924,7.4074074074074066,4145.925925925926,2874.814814814815,474.6666666666667,785.1851851851852,7.241379310344827,66.0,0.0,22,3.0,9.0,No
PRV57412,9.0,289.0,298.0,107,6555.555555555556,316.1937716262976,59000.0,91380.0,4.888888888888889,4.888888888888889,0.031141868512110725,2,13,70.5233644859813,43.925233644859816,56.074766355140184,12.0,11.981308411214954,37.38317757009346,56.074766355140184,33.64485981308411,13.084112149532709,30.8411214953271,34.57943925233645,64.48598130841121,71.02803738317756,19.626168224299064,24.299065420560748,13.084112149532709,4373.177570093458,1433.3644859813085,449.1588785046729,520.373831775701,36.5503355704698,517.0,8.0,34,25.0,21.0,No
PRV57413,0.0,52.0,52.0,31,0.0,346.7307692307692,0.0,18030.0,0.0,0.0,0.0,1,3,66.7741935483871,45.16129032258064,54.83870967741935,12.0,11.612903225806452,48.38709677419355,41.935483870967744,38.70967741935484,9.67741935483871,41.935483870967744,54.83870967741935,64.51612903225806,80.64516129032258,38.70967741935484,25.806451612903224,0.0,2309.032258064516,1423.5483870967741,275.61290322580646,288.38709677419354,1.3461538461538463,131.0,0.0,4,2.0,4.0,No
PRV57414,18.0,10.0,28.0,25,11833.333333333334,246.0,213000.0,2460.0,6.0,6.0,1.8,3,10,74.64,64.0,36.0,11.52,11.4,60.0,76.0,52.0,4.0,32.0,56.00000000000001,80.0,84.0,32.0,32.0,16.0,14571.6,2220.4,1409.76,399.52,686.5714285714286,122.0,12.0,19,9.0,7.0,No
PRV57415,0.0,86.0,86.0,41,0.0,454.5348837209302,0.0,39090.0,0.0,0.0,0.0,2,6,69.63414634146342,43.90243902439025,56.09756097560976,11.707317073170731,11.121951219512194,36.58536585365854,51.21951219512195,34.146341463414636,2.4390243902439024,21.951219512195124,43.90243902439025,65.85365853658537,65.85365853658537,29.268292682926827,26.82926829268293,9.75609756097561,7355.8536585365855,1755.3658536585365,705.6585365853658,455.3658536585366,4.883720930232558,188.0,0.0,9,7.0,8.0,No
PRV57416,0.0,7.0,7.0,6,0.0,171.42857142857142,0.0,1200.0,0.0,0.0,0.0,1,3,69.83333333333333,50.0,50.0,12.0,12.0,50.0,66.66666666666666,16.666666666666664,16.666666666666664,16.666666666666664,33.33333333333333,83.33333333333334,66.66666666666666,33.33333333333333,16.666666666666664,16.666666666666664,833.3333333333334,1833.3333333333333,178.0,1241.6666666666667,0.0,19.0,0.0,5,2.0,2.0,No
PRV57417,0.0,9.0,9.0,9,0.0,291.1111111111111,0.0,2620.0,0.0,0.0,0.0,1,6,74.33333333333333,44.44444444444444,55.55555555555556,12.0,12.0,33.33333333333333,44.44444444444444,33.33333333333333,11.11111111111111,44.44444444444444,44.44444444444444,33.33333333333333,66.66666666666666,44.44444444444444,11.11111111111111,0.0,912.2222222222222,842.2222222222222,118.66666666666667,270.0,0.0,19.0,0.0,6,2.0,2.0,No
PRV57419,0.0,17.0,17.0,17,0.0,288.2352941176471,0.0,4900.0,0.0,0.0,0.0,2,6,66.58823529411765,58.82352941176471,41.17647058823529,12.0,12.0,35.294117647058826,58.82352941176471,35.294117647058826,0.0,35.294117647058826,52.94117647058824,70.58823529411765,70.58823529411765,29.411764705882355,29.411764705882355,0.0,5030.0,2057.0588235294117,565.4117647058823,598.2352941176471,5.882352941176471,29.0,0.0,8,4.0,4.0,No
PRV57421,0.0,35.0,35.0,33,0.0,230.85714285714286,0.0,8080.0,0.0,0.0,0.0,5,14,73.93939393939394,33.33333333333333,66.66666666666666,12.0,11.878787878787879,45.45454545454545,75.75757575757575,45.45454545454545,21.21212121212121,33.33333333333333,48.484848484848484,87.87878787878788,69.6969696969697,36.36363636363637,42.42424242424242,12.121212121212121,4141.212121212121,2497.5757575757575,614.9090909090909,621.8181818181819,10.0,84.0,0.0,22,8.0,14.0,No
PRV57422,0.0,104.0,104.0,60,0.0,323.2692307692308,0.0,33620.0,0.0,0.0,0.0,1,9,73.83333333333333,36.666666666666664,63.33333333333333,11.8,12.0,31.666666666666664,45.0,46.666666666666664,6.666666666666667,16.666666666666664,35.0,61.66666666666667,71.66666666666667,23.333333333333332,31.666666666666664,8.333333333333332,2932.5,2072.0,356.0,547.3,3.9423076923076925,206.0,0.0,10,7.0,9.0,No
PRV57423,0.0,47.0,47.0,41,0.0,454.8936170212766,0.0,21380.0,0.0,0.0,0.0,1,10,73.34146341463415,36.58536585365854,63.41463414634146,12.0,12.0,46.34146341463415,53.65853658536586,29.268292682926827,7.317073170731707,29.268292682926827,48.78048780487805,63.41463414634146,73.17073170731707,31.70731707317073,26.82926829268293,14.634146341463413,3736.829268292683,1852.6829268292684,416.780487804878,450.7317073170732,6.808510638297872,106.0,0.0,21,10.0,8.0,No
PRV57424,0.0,38.0,38.0,28,0.0,312.89473684210526,0.0,11890.0,0.0,0.0,0.0,1,8,67.82142857142857,39.285714285714285,60.71428571428571,12.0,11.785714285714286,35.714285714285715,60.71428571428571,39.285714285714285,14.285714285714285,42.857142857142854,42.857142857142854,71.42857142857143,85.71428571428571,25.0,25.0,7.142857142857142,4158.571428571428,2615.0,572.1428571428571,819.2857142857143,0.0,92.0,0.0,15,7.0,7.0,No
PRV57425,32.0,92.0,124.0,101,9756.25,364.3478260869565,312200.0,33520.0,5.46875,5.46875,0.34782608695652173,3,19,70.67326732673267,41.584158415841586,58.415841584158414,11.881188118811881,11.851485148514852,40.5940594059406,60.396039603960396,38.613861386138616,14.85148514851485,34.65346534653465,49.504950495049506,70.29702970297029,74.25742574257426,31.683168316831683,31.683168316831683,13.861386138613863,6596.138613861386,1664.4554455445545,806.8118811881188,442.970297029703,269.3333333333333,316.0,21.0,40,23.0,23.0,Yes
PRV57426,0.0,60.0,60.0,33,0.0,270.6666666666667,0.0,16240.0,0.0,0.0,0.0,1,10,72.21212121212122,54.54545454545454,45.45454545454545,11.636363636363637,12.0,30.303030303030305,51.515151515151516,54.54545454545454,18.181818181818183,24.242424242424242,45.45454545454545,81.81818181818183,72.72727272727273,24.242424242424242,27.27272727272727,12.121212121212121,4426.666666666667,1830.3030303030303,291.27272727272725,570.0,2.0,113.0,0.0,19,5.0,12.0,No
PRV57427,14.0,16.0,30.0,27,7857.142857142857,224.375,110000.0,3590.0,5.214285714285714,5.214285714285714,0.875,1,10,75.11111111111111,29.629629629629626,70.37037037037037,12.0,12.0,44.44444444444444,59.25925925925925,29.629629629629626,14.814814814814813,44.44444444444444,74.07407407407408,81.48148148148148,77.77777777777779,40.74074074074074,44.44444444444444,7.4074074074074066,7128.888888888889,1566.6666666666667,1198.5185185185185,418.8888888888889,498.4,110.0,11.0,18,12.0,7.0,No
PRV57429,0.0,154.0,154.0,80,0.0,269.4155844155844,0.0,41490.0,0.0,0.0,0.0,4,15,72.625,41.25,58.75,12.0,11.775,41.25,58.75,45.0,12.5,26.25,41.25,71.25,73.75,28.749999999999996,32.5,7.5,5095.75,2149.25,373.8,598.875,3.7662337662337664,294.0,0.0,44,19.0,21.0,No
PRV57431,0.0,24.0,24.0,19,0.0,566.6666666666666,0.0,13600.0,0.0,0.0,0.0,2,5,74.63157894736842,42.10526315789473,57.89473684210527,12.0,12.0,47.368421052631575,73.68421052631578,21.052631578947366,5.263157894736842,31.57894736842105,47.368421052631575,68.42105263157895,73.68421052631578,21.052631578947366,15.789473684210526,10.526315789473683,1443.157894736842,1692.1052631578948,224.8421052631579,444.2105263157895,0.0,56.0,0.0,8,2.0,7.0,No
PRV57432,0.0,48.0,48.0,41,0.0,279.5833333333333,0.0,13420.0,0.0,0.0,0.0,3,14,71.41463414634147,46.34146341463415,53.65853658536586,12.0,11.853658536585366,39.02439024390244,63.41463414634146,43.90243902439025,17.073170731707318,34.146341463414636,39.02439024390244,65.85365853658537,56.09756097560976,26.82926829268293,26.82926829268293,14.634146341463413,5750.0,3141.951219512195,893.4634146341464,876.3414634146342,2.2916666666666665,94.0,0.0,30,8.0,13.0,No
PRV57433,16.0,54.0,70.0,63,7875.0,287.037037037037,126000.0,15500.0,4.9375,4.9375,0.2962962962962963,3,16,68.53968253968254,53.96825396825397,46.03174603174603,12.0,12.0,36.507936507936506,58.730158730158735,31.746031746031743,11.11111111111111,22.22222222222222,41.269841269841265,71.42857142857143,66.66666666666666,30.158730158730158,20.634920634920633,12.698412698412698,5136.666666666667,1420.3174603174602,525.5238095238095,334.12698412698415,249.82857142857142,177.0,11.0,46,15.0,17.0,No
PRV57434,0.0,316.0,316.0,151,0.0,265.7911392405063,0.0,83990.0,0.0,0.0,0.0,3,17,70.50331125827815,41.05960264900662,58.94039735099338,12.0,11.960264900662251,40.397350993377486,52.317880794701985,37.086092715231786,14.56953642384106,27.81456953642384,36.423841059602644,59.60264900662252,70.86092715231787,31.125827814569533,29.80132450331126,7.28476821192053,3485.6953642384105,1741.1258278145694,504.2913907284768,522.5827814569536,2.0569620253164556,493.0,0.0,10,9.0,9.0,No
PRV57435,0.0,25.0,25.0,21,0.0,194.4,0.0,4860.0,0.0,0.0,0.0,3,10,73.80952380952381,47.61904761904761,52.38095238095239,11.428571428571429,12.0,28.57142857142857,52.38095238095239,38.095238095238095,19.047619047619047,47.61904761904761,33.33333333333333,66.66666666666666,66.66666666666666,52.38095238095239,38.095238095238095,14.285714285714285,3905.714285714286,1295.7142857142858,356.0,382.3809523809524,0.4,52.0,0.0,16,3.0,7.0,No
PRV57436,0.0,41.0,41.0,32,0.0,267.0731707317073,0.0,10950.0,0.0,0.0,0.0,3,9,70.90625,50.0,50.0,12.0,11.8125,34.375,43.75,40.625,12.5,18.75,43.75,53.125,71.875,28.125,25.0,9.375,2156.25,2802.5,433.875,822.1875,3.902439024390244,69.0,0.0,23,6.0,12.0,No
PRV57437,6.0,21.0,27.0,27,9000.0,436.6666666666667,54000.0,9170.0,6.333333333333333,6.333333333333333,0.2857142857142857,3,11,66.11111111111111,37.03703703703704,62.96296296296296,12.0,12.0,48.148148148148145,51.85185185185185,44.44444444444444,14.814814814814813,25.925925925925924,59.25925925925925,66.66666666666666,74.07407407407408,48.148148148148145,40.74074074074074,14.814814814814813,6317.037037037037,1444.8148148148148,632.8888888888889,404.0740740740741,244.74074074074073,85.0,3.0,18,5.0,7.0,No
PRV57438,4.0,10.0,14.0,11,5500.0,218.0,22000.0,2180.0,4.5,4.5,0.4,2,3,69.9090909090909,27.27272727272727,72.72727272727273,12.0,11.636363636363637,45.45454545454545,45.45454545454545,36.36363636363637,45.45454545454545,36.36363636363637,27.27272727272727,81.81818181818183,72.72727272727273,27.27272727272727,27.27272727272727,18.181818181818183,3472.7272727272725,1584.5454545454545,582.5454545454545,325.45454545454544,305.14285714285717,47.0,4.0,5,3.0,3.0,No
PRV57440,0.0,4.0,4.0,3,0.0,82.5,0.0,330.0,0.0,0.0,0.0,1,3,70.66666666666667,0.0,100.0,12.0,12.0,66.66666666666666,66.66666666666666,0.0,0.0,0.0,0.0,66.66666666666666,100.0,0.0,0.0,0.0,0.0,2896.6666666666665,0.0,370.0,0.0,10.0,0.0,3,1.0,1.0,No
PRV57441,0.0,74.0,74.0,39,0.0,360.27027027027026,0.0,26660.0,0.0,0.0,0.0,1,5,76.0,51.28205128205128,48.717948717948715,12.0,12.0,46.15384615384615,51.28205128205128,43.58974358974359,25.64102564102564,46.15384615384615,48.717948717948715,76.92307692307693,69.23076923076923,28.205128205128204,30.76923076923077,10.256410256410255,6305.128205128205,3058.7179487179487,747.5897435897435,683.5384615384615,0.0,171.0,0.0,7,6.0,4.0,No
PRV57443,0.0,52.0,52.0,22,0.0,649.8076923076923,0.0,33790.0,0.0,0.0,0.0,1,6,71.95454545454545,54.54545454545454,45.45454545454545,11.454545454545455,11.727272727272727,36.36363636363637,63.63636363636363,40.909090909090914,9.090909090909092,36.36363636363637,40.909090909090914,77.27272727272727,68.18181818181817,36.36363636363637,31.818181818181817,4.545454545454546,3299.090909090909,2312.2727272727275,534.0,546.3636363636364,2.3076923076923075,118.0,0.0,8,6.0,7.0,No
PRV57444,0.0,13.0,13.0,13,0.0,580.7692307692307,0.0,7550.0,0.0,0.0,0.0,1,5,70.15384615384616,46.15384615384615,53.84615384615385,12.0,12.0,23.076923076923077,46.15384615384615,38.46153846153847,7.6923076923076925,0.0,46.15384615384615,61.53846153846154,69.23076923076923,46.15384615384615,23.076923076923077,7.6923076923076925,2196.153846153846,2659.230769230769,328.61538461538464,660.0,0.0,40.0,0.0,8,2.0,2.0,No
PRV57445,2.0,28.0,30.0,20,4000.0,505.35714285714283,8000.0,14150.0,0.5,0.5,0.07142857142857142,1,6,66.2,35.0,65.0,12.0,12.0,60.0,40.0,30.0,15.0,15.0,35.0,75.0,65.0,35.0,25.0,5.0,1991.5,2233.5,480.6,475.5,74.53333333333333,70.0,0.0,8,3.0,5.0,No
PRV57446,0.0,8.0,8.0,7,0.0,700.0,0.0,5600.0,0.0,0.0,0.0,2,5,79.28571428571429,42.857142857142854,57.14285714285714,12.0,12.0,57.14285714285714,57.14285714285714,85.71428571428571,28.57142857142857,28.57142857142857,71.42857142857143,100.0,71.42857142857143,42.857142857142854,28.57142857142857,14.285714285714285,3328.5714285714284,4021.4285714285716,457.7142857142857,1532.857142857143,0.0,21.0,0.0,3,1.0,1.0,No
